zip,distanceFromNearestCenter,demandRegionLat,demandRegionLng,demand_score,nearestCenterCode
1037,42.71857066609182,42.37063,-72.19466,167.0248337807961,BDL1
3225,41.909675478269385,43.36001,-71.23828,1274.3549535187199,BOS1
4614,185.3664853499879,44.41819,-68.58223,998.0586302994471,BOS1
5851,124.50113151234598,44.55297,-72.05732,2244.228548618031,BOS1
6350,35.88294075416494,41.64829,-72.0693,21.917658292997594,BDL1
6712,8.965528113627872,41.49927,-72.97609,3480.8787583308836,BDL2
6905,15.143390382489608,41.08792,-73.54351,9255.644934182801,DCN1
7701,16.247130408411223,40.36046,-74.07866,11424.051633206469,LGA7
7701,16.247130408411223,40.36046,-74.07866,11424.051633206469,LGA8
8061,1.6815403793248507,39.80459,-75.207,1931.820680903092,ACY1
8332,33.12304550700796,39.3705,-75.0293,12399.046265275545,ACY1
8554,8.696312320386495,40.11556,-74.77966,1479.8537795719471,DEW4
10030,5.279850802965352,40.81826,-73.94283,12723.04981078832,JFK7
10540,27.394793334698477,41.32575,-73.72745,50.63925181755137,DCN1
10704,11.086951521849517,40.91911,-73.86187,12436.759539486315,EWR8
11042,14.083310142716389,40.75854,-73.6975,38.041199800274406,UNY1
11204,4.5855439704610665,40.61883,-73.98496,25478.543292205533,UNY1
11703,28.351810764507366,40.73325,-73.32533,6195.677017748345,DCN1
12115,61.53002218364121,42.46747,-73.59338,28.20720558683339,BDL1
12195,57.346113412485046,42.47876,-73.46505,114.20285678166992,BDL1
12980,193.10160131679896,44.57254,-74.50875,334.75336918608275,BOS1
13084,108.86211904650862,42.88938,-76.11314,1432.0180014581292,VUGA
13108,116.67297019953278,42.97349,-76.33069,2316.7551107135173,VUGA
14413,143.69578429998225,43.2229,-76.97067,23.0137680544513,VUGA
14516,140.9304987174064,43.19855,-76.91153,768.630674085539,VUGA
14894,69.21012595614732,42.02442,-76.77185,454.0801926973892,VUGA
15072,24.14837282319488,40.13922,-79.85605,18.872903892786237,PIT1
15129,11.305466575705326,40.29348,-79.99515,4175.724056054513,PIT1
15376,31.58721885843789,40.10493,-80.48744,493.91343797968455,PIT1
15501,57.60148600843332,40.03582,-79.13024,5696.737962805389,PIT1
15942,66.9204217112363,40.40584,-78.81215,674.2200184082996,PIT1
16820,50.02250238870591,40.91995,-77.38702,533.3594345499217,PHL4
17046,37.61112145039096,40.38242,-76.4306,10289.59177810815,PHL4
17213,19.911014985740515,40.25381,-77.77249,176.31291245908602,VUGP
17235,17.625584000760195,39.85699,-77.69743,197.28815281758068,VUGP
19056,2.67211734537152,40.15044,-74.88534,5950.956715232641,DEW4
19541,18.612688996685506,40.47821,-76.02597,1497.5855462471807,XUSG
19554,21.74224125734267,40.51288,-76.10377,109.36348894189192,XUSG
21161,25.3588347269661,39.65983,-76.56475,1991.6904318370246,DBA1
22936,68.99906759948476,38.1671,-78.49974,2558.219574380336,UVA3
23413,55.31180501571532,37.4653,-75.85356,283.81380777455934,ORF1
23884,22.47504226217143,36.91733,-77.28011,6.476907966430877,RIC1
24925,159.03344630627285,37.72919,-80.38348,127.52845997460697,UVA3
25387,121.26586598320944,38.38523,-81.6642,1657.2748692396235,CMH2
27928,63.60836436216347,35.80857,-76.43579,531.0098011135268,UVA2
28032,6.263295841951126,35.23354,-81.07925,1326.2973777871325,CLT2
28508,60.52125825272876,35.09684,-77.82789,582.7914811938618,RDU1
28527,93.79374997902877,35.26396,-77.01568,408.2986946924791,RDU1
30724,73.24247446671446,34.8253,-84.75795,4.408516941304527,CGA2
31017,77.44380776723575,32.62075,-83.23305,343.7285296637913,VUPN
31098,64.9443195891762,32.61898,-83.57357,1042.0719091991925,VUPN
31313,94.73098962427562,31.83534,-81.6183,14446.029167547464,JAX1
32169,48.849826179600136,28.97934,-80.87386,4326.115075584534,MCO1
33332,14.731314169108243,26.03825,-80.44352,4344.272125552091,MIA1
33523,31.644580753171034,28.41787,-82.26476,5788.142990504269,LAL1
33523,31.644580753171034,28.41787,-82.26476,5788.142990504269,TPA2
33919,66.3170154953325,26.55607,-81.90388,10167.527371802284,DSR1
33957,66.4786086545932,26.4534,-82.10228,2695.4560734474626,DSR1
36267,62.672502944502185,33.19513,-85.94659,21.11109545224211,BHM1
36608,200.8190346998476,30.68115,-88.29593,14605.283795322192,BHM1
37723,87.16317389560184,35.96044,-84.82171,482.66392290513005,BNA3
38004,29.13035281231294,35.41909,-89.76687,4416.644815282058,MEM5
