zip,distanceFromNearestCenter,demandRegionLat,demandRegionLng,demand_score,nearestCenterCode
1054,42.64001686317422,42.47381,-72.48768,647.1147957288233,BDL1
2054,11.213178840278648,42.1693,-71.36261,3714.0573198004136,DBO2
2809,10.311086509260962,41.68266,-71.26938,9084.125072908886,BOS7
3741,65.50255633513522,43.67134,-72.01559,1430.4601661049785,BOS1
4066,103.75386037778182,43.77332,-69.96808,414.7441343569937,BOS1
4210,110.03254625433732,44.08505,-70.24923,9146.635911604806,BOS1
4921,171.6583922256888,44.57256,-69.13326,564.4673773139888,BOS1
4967,171.9842624995008,44.77138,-69.43866,1290.016020589045,BOS1
5661,132.28693328017658,44.53743,-72.61724,2422.6247156522477,BOS1
6442,21.41206753027674,41.34261,-72.44429,1056.3412734116368,BDL2
6756,27.9711232859096,41.84714,-73.23715,1253.551899688931,BDL1
7417,12.637882322022461,41.00859,-74.20836,5491.8022909641795,EWR8
8247,57.92594225720455,39.05279,-74.78508,453.98386881125634,PHL7
10039,5.901317371220294,40.82631,-73.93752,13198.023036167788,JFK7
11557,13.511019742172794,40.63723,-73.6921,3708.900839086475,UNY1
12785,42.523832742907956,41.52429,-74.58051,357.7738136904806,DMC1
12911,154.5079536857326,44.53464,-73.46687,15.07598585015149,BOS1
12983,169.23102243989777,44.34627,-74.14243,2907.768135142144,BOS1
13072,98.95915575419356,42.76243,-75.76296,225.15212361861498,VUGA
14092,168.42147238153353,43.17314,-78.99521,3761.746708029757,DCL1
14218,161.38220964958217,42.81921,-78.82772,7219.459515450043,CLE3
14604,156.22208648058302,43.1569,-77.60536,1634.4876901889513,VUGA
14775,103.30575243125105,42.23198,-79.69532,718.5286026781056,CLE3
15224,7.418124047341573,40.46737,-79.94623,5047.222777196977,PIT1
15546,58.53438339633574,40.13717,-79.04758,194.364796055693,PIT1
16105,44.23676058169588,41.05285,-80.33918,5549.258850586854,PIT1
16724,123.30445066627824,41.74674,-78.39022,22.04107408731837,PHL6
16830,86.35753433313711,41.08569,-78.43317,4663.666567511739,VUGP
17319,17.51007006823262,40.1585,-76.79468,4117.682905003256,PHL4
19462,13.78086471656491,40.11542,-75.28453,7459.5744401999145,DPH1
19535,17.543242996972417,40.3394,-75.79537,12.382527310418228,ABE3
19549,17.10606740012342,40.58176,-76.02672,91.4335512661391,XUSG
21053,28.786990120051286,39.69296,-76.71567,1139.305933725428,DBA1
21673,45.60006997673008,38.65235,-76.04163,1018.2405112789032,DCA1
21912,4.507494156890961,39.42486,-75.81607,490.1067283126386,PHL7
23103,14.422258721813085,37.6506,-77.72754,2744.377419486231,UVA3
23185,35.87827786850157,37.24927,-76.68702,21977.183788850496,RIC2
23703,7.5152816546536325,36.88039,-76.37101,9542.067776112597,ORF1
24179,120.56263013343383,37.2855,-79.79963,6960.095136257633,UNC2
24251,118.3805071835345,36.65807,-82.60582,2460.7660949440105,GSP1
24943,165.95834494118617,37.83632,-80.72709,41.714364932144655,CLT3
25661,126.64832313879653,37.71062,-82.25377,1329.8731429262054,LEX1
27916,32.42752367535393,36.32933,-75.91996,515.8895021822015,UVA2
27923,28.600430003520763,36.38852,-75.93562,188.02678524370936,UVA2
28270,14.377556341840512,35.10963,-80.76005,13758.419389912853,CLT2
28556,112.64420959791732,35.12233,-76.66904,355.2843428533111,UVA2
28601,41.83960337533932,35.7729,-81.32704,18809.513237717947,CLT4
28778,46.97962670541556,35.61667,-82.40768,3632.843156682205,GSP1
29527,79.36024299736015,33.78271,-79.14715,8123.8667121866,CHS1
29564,39.964901398984,33.47686,-79.85522,307.75629373259557,CHS1
30286,37.2094597709526,32.88078,-84.33334,7397.19559121896,VUPN
30345,7.1673724372183,33.85082,-84.28317,11191.81332252448,CGA2
30808,93.2449370755878,33.38234,-82.40237,1274.5799472097945,MGE1
30808,93.2449370755878,33.38234,-82.40237,1274.5799472097945,MGE7
31312,88.42381538279845,32.3211,-81.40126,8463.902832872049,CHS1
32321,197.75296872645342,30.26196,-84.9891,1584.2099328684815,JAX1
33909,55.019435215823115,26.72032,-81.96443,11971.860068515634,DSR1
34445,69.31589801148768,28.97143,-82.42414,9.938249152750473,UFL4
36456,125.13997026240357,31.57103,-86.82556,596.7070722058049,BHM1
36540,138.61205970740414,31.44702,-87.66487,207.7481075272969,BHM1
38345,88.2690721113382,35.59109,-88.51163,430.4380454364521,MEM5
38619,34.89799504677433,34.51288,-89.82678,1284.792449294447,MEM5
39753,93.74608661184612,33.48441,-88.63052,0.0,BHM1
40119,53.658429525348566,37.60799,-86.54925,574.5967610399515,SDF7
40873,106.83053654709164,36.81541,-83.40411,670.4616865276787,LEX1
42343,60.21993205577915,37.63594,-86.69795,397.23180654589754,PISC
42343,60.21993205577915,37.63594,-86.69795,397.23180654589754,SDF6
43736,66.38623279486089,40.05755,-81.23689,8.320679237981533,PIT1
43832,76.21693447584124,40.27333,-81.57931,2427.187464264295,TBD9
44082,50.18562549806533,41.76012,-80.56558,432.9191447120611,CLE3
44646,54.095589523042676,40.81055,-81.49835,16960.482032718566,CLE3
45226,11.669266337257953,39.11149,-84.41989,3224.253338366859,IVSA
45368,30.629289750214827,39.84376,-83.65413,1403.277327219727,UOH2
45696,89.26561947128812,38.60356,-82.45201,332.98476877684146,CMH2
46381,28.502596724200718,41.17635,-87.33436,105.0497799085595,MDW7
48001,23.97870223950395,42.63732,-82.57949,3875.6364355479263,DET2
48611,84.97994604345077,43.63187,-84.0936,2250.292660951263,DET2
49329,39.32620313854465,43.40567,-85.48771,2986.0117873502822,GRR1
50237,183.73475171548023,41.54238,-93.36859,1322.1396441286881,MKC6
50531,108.23717734632608,43.45841,-94.61417,78.59252875987542,MSP1
50648,171.16058716018736,42.45182,-92.09465,1579.600253642695,DMS1
51558,203.56588497644753,41.91497,-95.87023,200.86681772042422,MKC6
52362,144.3691157688005,42.05881,-91.00258,323.9080637996803,MDW9
53046,13.472478600979333,43.15215,-88.16045,623.1923103681272,FWI1
53210,3.8676053536180803,43.06889,-87.97381,7968.843476464035,FWI1
53212,5.152701970359068,43.07464,-87.90845,11534.11567801626,DML1
53507,97.42470542833024,43.00153,-89.90173,964.1514510436286,FWI1
54149,153.41609534175015,45.204,-88.47445,344.91760941471404,FWI1
54964,72.82840247206258,43.9178,-88.71836,307.09564336542417,FWI1
54977,116.14909126413708,44.45696,-89.16471,512.9695398761736,FWI1
55032,43.30238675799736,45.58851,-92.99279,1303.6937594534058,UMN1
55941,116.63533565477451,43.72558,-91.35382,420.7190698547533,DMS1
