zip,distanceFromNearestCenter,demandRegionLat,demandRegionLng,demand_score,nearestCenterCode
1720,20.59053720775579,42.48397,-71.43809,10755.024327192972,DB01
2601,42.21150310993347,41.66,-70.29327,5656.013079781675,BOS7
3444,28.364924128802517,42.89403,-72.07178,596.2666680221993,BOS1
4411,206.71414329038785,44.88634,-68.56672,534.7031582532214,BOS1
4646,191.79337455854517,44.26007,-68.22812,48.86287996835729,DB01
5759,88.871830083675,43.53926,-72.96483,658.4797209687068,BOS1
8759,19.45617855352857,39.96239,-74.35902,10022.722194944194,EWR1
8759,19.45617855352857,39.96239,-74.35902,10022.722194944194,EWR4
8810,12.631864626772375,40.37073,-74.49641,3403.7689798115634,EWR1
8810,12.631864626772375,40.37073,-74.49641,3403.7689798115634,EWR4
8822,24.308527609227824,40.52281,-74.86576,13908.921726346616,DEW4
10119,0.3929487250829155,40.75064,-73.99273,0.0,JFK7
10174,0.5760723553438539,40.75144,-73.975,0.0,JFK7
10917,31.54755513478792,41.31851,-74.11094,558.063416612062,EWR8
11957,35.41636679364179,41.1492,-72.26181,420.58991657098005,BDL2
12745,42.81283401475642,41.78503,-75.02633,2.055738641884142,AVP2
12745,42.81283401475642,41.78503,-75.02633,2.055738641884142,AVP3
12822,112.18518242926487,43.2407,-73.88959,2101.6037540589605,BDL1
13115,146.59809790027006,43.3937,-76.47462,88.8535519294398,VUGA
13804,64.47314652419512,42.20708,-75.37562,86.9737119125429,VUGA
14777,146.09163159881726,42.38999,-78.26167,135.8382643288889,VUGA
14801,92.91059302168723,42.09718,-77.28461,1707.4260668488544,VUGA
14850,84.0992043191197,42.43249,-76.49891,31834.394178888364,VUGA
15223,8.12219037228147,40.50431,-79.95199,2600.174969458481,PIT1
15564,50.989022300019315,39.72967,-78.84542,33.52049250403173,BWI4
16726,122.45616952570496,41.80456,-78.57787,216.2673887064507,PIT1
17249,24.86991980548574,40.24186,-77.9002,114.82330278126352,VUGP
17345,22.78494124137885,40.07929,-76.72812,3039.2911884459395,PHL4
17366,35.855405866359334,39.93184,-76.55585,2345.363620399626,PHL4
17764,85.54746466790884,41.34316,-77.82735,734.7714860512382,PHL6
17985,36.25237807186117,40.91935,-76.23729,433.7354956590808,VUGA
18013,13.51359949184413,40.85511,-75.17114,6085.24856021733,DMC1
18244,16.5494187642063,40.82361,-75.66879,101.38678623339096,XUSG
19317,13.371636236724965,39.85722,-75.60244,4752.565800323416,PHL1
19477,15.575704123876497,40.18447,-75.23583,30.25787868608689,DPH1
19529,9.077986298434386,40.63387,-75.86158,1040.743072175238,XUSG
19950,44.199327417110595,38.82007,-75.59691,2778.556972425696,PHL7
20854,6.331846506161378,39.03413,-77.22149,27000.0610048091,DDC2
21837,64.8529738696722,38.4594,-75.76731,1046.9275707272443,DCA1
22576,54.39399161198489,37.69398,-76.43277,657.7607678766705,RIC2
22832,68.05991998019357,38.45778,-78.75692,287.44843775695875,BWI4
24588,88.53243768425389,37.26408,-79.09997,2983.844618534027,RIC1
25989,156.5222544819678,37.67864,-81.04594,123.39465999895491,CLT3
26342,106.02807069246697,39.0248,-80.84698,179.26739156888783,PIT1
26750,53.31995046578264,39.47764,-79.04627,222.24559002715327,BWI4
27406,63.2414463948809,35.9982,-79.76686,21717.544347944222,CLT3
27529,4.564951457744389,35.65048,-78.58167,20218.603483235118,RDU1
