zip,distanceFromNearestCenter,demandRegionLat,demandRegionLng,demand_score,nearestCenterCode
1718,19.351102034100492,42.52165,-71.42983,230.78319528421184,BOS1
1821,14.807906046178436,42.54999,-71.25206,13247.57674507359,DB01
1843,19.986885970779365,42.68985,-71.16095,10189.495549488218,BOS1
2631,53.16300615489282,41.74673,-70.06894,3919.328909608126,BOS7
4037,94.37332929372053,44.09129,-70.94942,1223.0847391016891,BOS1
5150,62.869975456787806,43.33653,-72.52727,161.40296431451588,BOS1
6338,45.38818155929832,41.46473,-71.97281,33.72537630984727,BDL2
6604,4.033108654235589,41.17684,-73.20027,9879.276069873904,DCN1
12569,49.54807210352562,41.7346,-73.79731,3882.3144161002406,DCN1
12852,154.94685759944892,43.99293,-74.13598,108.02359989509341,BOS1
12952,178.18302984861253,44.71181,-73.91362,70.62729287311886,BOS1
13827,58.707050260265426,42.11178,-76.25216,4216.642478272075,VUGA
14170,164.34012095003993,42.70115,-78.67294,785.2146083722996,CLE3
14216,164.68394440948092,42.94855,-78.862,10632.937546673109,CLE3
14437,131.0507652020742,42.57072,-77.73435,3221.753946723887,VUGA
15483,27.689499340435976,40.08352,-79.85036,114.69443693547358,PIT1
16229,29.755702776743107,40.71624,-79.64567,1736.035710979561,PIT1
16731,135.03869154486404,41.94625,-78.37126,784.2884204469519,PHL6
17356,36.067311016490684,39.89834,-76.58366,8494.903057278834,PHL4
17982,21.727094756971958,40.76798,-76.03827,113.59010348887062,XUSG
18220,26.32428128458024,40.83958,-76.07509,68.30418889728475,XUSG
18254,26.72172149910334,40.91594,-75.96563,231.23149824071453,XUSG
18640,1.03440902114701,41.29724,-75.74024,5748.025272487048,AVP6
18640,1.03440902114701,41.29724,-75.74024,5748.025272487048,VUAV
18657,15.685105326811978,41.52712,-75.95601,3953.7827464323987,VUGA
19020,4.845673050122605,40.10453,-74.93853,20980.948322310353,DEW4
19025,11.387148450741298,40.14556,-75.1632,3613.6338808880664,DPH1
19103,5.852295455775887,39.95303,-75.17386,17798.563967038037,DPH1
19807,9.319262507035626,39.79767,-75.61284,3673.380913615531,PHL1
20622,29.344148081417206,38.45281,-76.84504,1671.0886112553828,FVA1
21048,23.159465268603768,39.49568,-76.91057,4087.1173437390808,DBA1
22205,6.197801597155312,38.88337,-77.13948,9675.584504086026,BWI6
23015,26.0495836575909,37.93127,-77.63124,1535.5614267400338,UVA3
23075,9.292978969795925,37.54938,-77.31591,2913.984848655522,UVA3
24077,128.1890144559099,37.36337,-79.90278,408.67671787231643,UNC2
24142,117.8285640593529,37.13833,-80.55084,991.1025389088869,CLT3
24977,169.60866387909434,37.90823,-80.67527,111.0382858691657,BWI4
25119,153.23817859214554,38.03362,-81.27494,127.27143941736337,CMH2
25557,127.21730014948557,38.09923,-82.16262,412.5305680607204,CMH2
26101,83.3280200718527,39.23394,-81.57483,9483.484811196266,CMH2
26133,83.51686503052645,39.11973,-81.66968,393.187871792462,CMH2
26138,108.97992221838071,39.02114,-81.18155,44.74284891144142,CMH2
27040,52.83255729613858,36.16869,-80.38969,4471.285227645723,CLT3
27370,45.482537690077926,35.8116,-79.99133,4749.940115272373,CLT3
27843,69.17571531255106,35.99332,-77.39509,258.6655751154957,UNC2
28325,47.47400212285559,35.15335,-78.10425,163.2089625833183,RDU1
28573,93.39271323433344,34.97997,-77.19794,569.1472074752317,RDU1
29201,86.11498390656683,33.98381,-81.02829,10133.11385671964,CLT2
29379,33.00728381564095,34.68772,-81.60403,5396.440424534202,GSP1
30360,11.129014965080028,33.93198,-84.27302,5844.545524716619,CGA2
30516,45.87905404497966,34.37535,-83.03748,596.5907116727291,MGE1
30516,45.87905404497966,34.37535,-83.03748,596.5907116727291,MGE7
30735,61.75673809000024,34.60183,-84.89375,1835.855009633991,CGA2
31044,69.28824854020438,32.66857,-83.37612,672.1145243810937,VUPN
